"{'tonce': '30.12.2020 21:52', 'sellsPercent': 0.3809918969052036, 'buysPercent': 0.6190081030947965, 'sellsPercentDeals': 0.12239089184060721, 'buysPercentDeals': 0.8776091081593927, 'pairSell': 757.0, 'pairBuy': 756.02, 'sellsAmountDeals': 258.0, 'buysAmountDeals': 1850.0}"
"{'tonce': '30.12.2020 22:45', 'sellsPercent': 0.5617396532718709, 'buysPercent': 0.4382603467281291, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 751.74, 'pairBuy': 751.73, 'sellsAmountDeals': 287.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:45', 'sellsPercent': 0.5560991453685471, 'buysPercent': 0.44390085463145285, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 751.74, 'pairBuy': 751.73, 'sellsAmountDeals': 287.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:45', 'sellsPercent': 0.5617396532718709, 'buysPercent': 0.4382603467281291, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 751.74, 'pairBuy': 751.73, 'sellsAmountDeals': 287.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:45', 'sellsPercent': 0.5374029891321936, 'buysPercent': 0.4625970108678063, 'sellsPercentDeals': 0.9915449654112222, 'buysPercentDeals': 0.008455034588777863, 'pairSell': 751.73, 'pairBuy': 751.5, 'sellsAmountDeals': 1290.0, 'buysAmountDeals': 11.0}"
"{'tonce': '30.12.2020 22:45', 'sellsPercent': 0.562868613425048, 'buysPercent': 0.43713138657495193, 'sellsPercentDeals': 0.9915449654112222, 'buysPercentDeals': 0.008455034588777863, 'pairSell': 751.51, 'pairBuy': 751.23, 'sellsAmountDeals': 1290.0, 'buysAmountDeals': 11.0}"
"{'tonce': '30.12.2020 22:46', 'sellsPercent': 0.5202013175166806, 'buysPercent': 0.4797986824833193, 'sellsPercentDeals': 0.9951796669588081, 'buysPercentDeals': 0.004820333041191937, 'pairSell': 750.78, 'pairBuy': 750.65, 'sellsAmountDeals': 2271.0, 'buysAmountDeals': 11.0}"
"{'tonce': '30.12.2020 22:46', 'sellsPercent': 0.49719371986648536, 'buysPercent': 0.5028062801335147, 'sellsPercentDeals': 0.9951859956236324, 'buysPercentDeals': 0.004814004376367615, 'pairSell': 750.67, 'pairBuy': 750.5, 'sellsAmountDeals': 2274.0, 'buysAmountDeals': 11.0}"
"{'tonce': '30.12.2020 22:46', 'sellsPercent': 0.4853959446963033, 'buysPercent': 0.5146040553036967, 'sellsPercentDeals': 0.9951859956236324, 'buysPercentDeals': 0.004814004376367615, 'pairSell': 750.87, 'pairBuy': 750.77, 'sellsAmountDeals': 2274.0, 'buysAmountDeals': 11.0}"
"{'tonce': '30.12.2020 22:46', 'sellsPercent': 0.4853959446963033, 'buysPercent': 0.5146040553036967, 'sellsPercentDeals': 0.9749568221070811, 'buysPercentDeals': 0.025043177892918825, 'pairSell': 750.91, 'pairBuy': 750.79, 'sellsAmountDeals': 2258.0, 'buysAmountDeals': 58.0}"
"{'tonce': '30.12.2020 22:46', 'sellsPercent': 0.48362566481837727, 'buysPercent': 0.5163743351816227, 'sellsPercentDeals': 0.7713697219361483, 'buysPercentDeals': 0.2286302780638517, 'pairSell': 750.91, 'pairBuy': 750.79, 'sellsAmountDeals': 2247.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:46', 'sellsPercent': 0.4853959446963033, 'buysPercent': 0.5146040553036967, 'sellsPercentDeals': 0.7713697219361483, 'buysPercentDeals': 0.2286302780638517, 'pairSell': 750.98, 'pairBuy': 750.7, 'sellsAmountDeals': 2247.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:46', 'sellsPercent': 0.4851770859165408, 'buysPercent': 0.5148229140834593, 'sellsPercentDeals': 0.7708978328173375, 'buysPercentDeals': 0.22910216718266255, 'pairSell': 750.51, 'pairBuy': 750.5, 'sellsAmountDeals': 2241.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:46', 'sellsPercent': 0.5290172259735559, 'buysPercent': 0.47098277402644406, 'sellsPercentDeals': 0.8513060951105157, 'buysPercentDeals': 0.14869390488948425, 'pairSell': 750.14, 'pairBuy': 750.11, 'sellsAmountDeals': 3813.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:46', 'sellsPercent': 0.5444555677135474, 'buysPercent': 0.45554443228645264, 'sellsPercentDeals': 0.8510400357861776, 'buysPercentDeals': 0.1489599642138224, 'pairSell': 750.17, 'pairBuy': 750.05, 'sellsAmountDeals': 3805.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:46', 'sellsPercent': 0.5290172259735559, 'buysPercent': 0.47098277402644406, 'sellsPercentDeals': 0.8510400357861776, 'buysPercentDeals': 0.1489599642138224, 'pairSell': 750.27, 'pairBuy': 750.06, 'sellsAmountDeals': 3805.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:46', 'sellsPercent': 0.497980772667167, 'buysPercent': 0.502019227332833, 'sellsPercentDeals': 0.8510733452593918, 'buysPercentDeals': 0.14892665474060823, 'pairSell': 750.14, 'pairBuy': 750.02, 'sellsAmountDeals': 3806.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:47', 'sellsPercent': 0.5290172259735559, 'buysPercent': 0.47098277402644406, 'sellsPercentDeals': 0.8510733452593918, 'buysPercentDeals': 0.14892665474060823, 'pairSell': 750.25, 'pairBuy': 750.02, 'sellsAmountDeals': 3806.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:47', 'sellsPercent': 0.5332390865664155, 'buysPercent': 0.46676091343358456, 'sellsPercentDeals': 0.8510733452593918, 'buysPercentDeals': 0.14892665474060823, 'pairSell': 750.01, 'pairBuy': 750.0, 'sellsAmountDeals': 3806.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:47', 'sellsPercent': 0.5132091164273586, 'buysPercent': 0.4867908835726415, 'sellsPercentDeals': 0.8510733452593918, 'buysPercentDeals': 0.14892665474060823, 'pairSell': 750.08, 'pairBuy': 750.01, 'sellsAmountDeals': 3806.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:47', 'sellsPercent': 0.5574131890655163, 'buysPercent': 0.44258681093448365, 'sellsPercentDeals': 0.8510733452593918, 'buysPercentDeals': 0.14892665474060823, 'pairSell': 750.01, 'pairBuy': 750.0, 'sellsAmountDeals': 3806.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:47', 'sellsPercent': 0.46649613325401545, 'buysPercent': 0.5335038667459845, 'sellsPercentDeals': 0.8513392857142857, 'buysPercentDeals': 0.14866071428571428, 'pairSell': 750.51, 'pairBuy': 750.5, 'sellsAmountDeals': 3814.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:47', 'sellsPercent': 0.4896196134671857, 'buysPercent': 0.5103803865328144, 'sellsPercentDeals': 0.8513392857142857, 'buysPercentDeals': 0.14866071428571428, 'pairSell': 750.6, 'pairBuy': 750.48, 'sellsAmountDeals': 3814.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:47', 'sellsPercent': 0.4573588897503862, 'buysPercent': 0.5426411102496138, 'sellsPercentDeals': 0.851471900089206, 'buysPercentDeals': 0.14852809991079394, 'pairSell': 750.72, 'pairBuy': 750.48, 'sellsAmountDeals': 3818.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:47', 'sellsPercent': 0.4909081578542226, 'buysPercent': 0.5090918421457774, 'sellsPercentDeals': 0.8515050167224081, 'buysPercentDeals': 0.14849498327759197, 'pairSell': 751.33, 'pairBuy': 751.25, 'sellsAmountDeals': 3819.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:47', 'sellsPercent': 0.44325316221955496, 'buysPercent': 0.556746837780445, 'sellsPercentDeals': 0.8515050167224081, 'buysPercentDeals': 0.14849498327759197, 'pairSell': 751.57, 'pairBuy': 751.41, 'sellsAmountDeals': 3819.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:47', 'sellsPercent': 0.4635811149266432, 'buysPercent': 0.5364188850733568, 'sellsPercentDeals': 0.8073474110500434, 'buysPercentDeals': 0.1926525889499566, 'pairSell': 751.7, 'pairBuy': 751.46, 'sellsAmountDeals': 2791.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:47', 'sellsPercent': 0.44582578817848356, 'buysPercent': 0.5541742118215165, 'sellsPercentDeals': 0.8073474110500434, 'buysPercentDeals': 0.1926525889499566, 'pairSell': 752.13, 'pairBuy': 752.12, 'sellsAmountDeals': 2791.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:48', 'sellsPercent': 0.44582578817848356, 'buysPercent': 0.5541742118215165, 'sellsPercentDeals': 0.8073474110500434, 'buysPercentDeals': 0.1926525889499566, 'pairSell': 752.16, 'pairBuy': 752.13, 'sellsAmountDeals': 2791.0, 'buysAmountDeals': 666.0}"
"{'tonce': '30.12.2020 22:48', 'sellsPercent': 0.47607655502392343, 'buysPercent': 0.5239234449760766, 'sellsPercentDeals': 0.810966810966811, 'buysPercentDeals': 0.18903318903318903, 'pairSell': 751.99, 'pairBuy': 751.85, 'sellsAmountDeals': 2810.0, 'buysAmountDeals': 655.0}"
"{'tonce': '30.12.2020 22:48', 'sellsPercent': 0.44582578817848356, 'buysPercent': 0.5541742118215165, 'sellsPercentDeals': 0.8106389129806303, 'buysPercentDeals': 0.18936108701936977, 'pairSell': 751.96, 'pairBuy': 751.85, 'sellsAmountDeals': 2804.0, 'buysAmountDeals': 655.0}"
"{'tonce': '30.12.2020 22:48', 'sellsPercent': 0.47607655502392343, 'buysPercent': 0.5239234449760766, 'sellsPercentDeals': 0.8106389129806303, 'buysPercentDeals': 0.18936108701936977, 'pairSell': 751.61, 'pairBuy': 751.6, 'sellsAmountDeals': 2804.0, 'buysAmountDeals': 655.0}"
"{'tonce': '30.12.2020 22:48', 'sellsPercent': 0.44582578817848356, 'buysPercent': 0.5541742118215165, 'sellsPercentDeals': 0.7838283828382838, 'buysPercentDeals': 0.21617161716171618, 'pairSell': 751.66, 'pairBuy': 751.52, 'sellsAmountDeals': 2375.0, 'buysAmountDeals': 655.0}"
"{'tonce': '30.12.2020 22:48', 'sellsPercent': 0.4881356363035549, 'buysPercent': 0.5118643636964452, 'sellsPercentDeals': 0.7838283828382838, 'buysPercentDeals': 0.21617161716171618, 'pairSell': 751.66, 'pairBuy': 751.25, 'sellsAmountDeals': 2375.0, 'buysAmountDeals': 655.0}"
"{'tonce': '30.12.2020 22:48', 'sellsPercent': 0.44582578817848356, 'buysPercent': 0.5541742118215165, 'sellsPercentDeals': 0.7427336999214454, 'buysPercentDeals': 0.2572663000785546, 'pairSell': 751.66, 'pairBuy': 751.39, 'sellsAmountDeals': 1891.0, 'buysAmountDeals': 655.0}"
"{'tonce': '30.12.2020 22:48', 'sellsPercent': 0.44986805867643836, 'buysPercent': 0.5501319413235616, 'sellsPercentDeals': 0.7425314465408805, 'buysPercentDeals': 0.2574685534591195, 'pairSell': 751.66, 'pairBuy': 751.59, 'sellsAmountDeals': 1889.0, 'buysAmountDeals': 655.0}"
"{'tonce': '30.12.2020 22:48', 'sellsPercent': 0.47039731530472273, 'buysPercent': 0.5296026846952773, 'sellsPercentDeals': 0.7425314465408805, 'buysPercentDeals': 0.2574685534591195, 'pairSell': 751.67, 'pairBuy': 751.52, 'sellsAmountDeals': 1889.0, 'buysAmountDeals': 655.0}"
"{'tonce': '30.12.2020 22:48', 'sellsPercent': 0.44582578817848356, 'buysPercent': 0.5541742118215165, 'sellsPercentDeals': 0.7363123993558777, 'buysPercentDeals': 0.2636876006441224, 'pairSell': 751.46, 'pairBuy': 751.34, 'sellsAmountDeals': 1829.0, 'buysAmountDeals': 655.0}"
"{'tonce': '30.12.2020 22:49', 'sellsPercent': 0.44325316221955496, 'buysPercent': 0.556746837780445, 'sellsPercentDeals': 0.7372643401524268, 'buysPercentDeals': 0.2627356598475732, 'pairSell': 751.46, 'pairBuy': 751.14, 'sellsAmountDeals': 1838.0, 'buysAmountDeals': 655.0}"
"{'tonce': '30.12.2020 22:49', 'sellsPercent': 0.4896196134671857, 'buysPercent': 0.5103803865328144, 'sellsPercentDeals': 0.7372643401524268, 'buysPercentDeals': 0.2627356598475732, 'pairSell': 751.17, 'pairBuy': 751.16, 'sellsAmountDeals': 1838.0, 'buysAmountDeals': 655.0}"
"{'tonce': '30.12.2020 22:49', 'sellsPercent': 0.5069064189069842, 'buysPercent': 0.4930935810930159, 'sellsPercentDeals': 0.7372643401524268, 'buysPercentDeals': 0.2627356598475732, 'pairSell': 751.31, 'pairBuy': 751.16, 'sellsAmountDeals': 1838.0, 'buysAmountDeals': 655.0}"
"{'tonce': '30.12.2020 22:49', 'sellsPercent': 0.4896196134671857, 'buysPercent': 0.5103803865328144, 'sellsPercentDeals': 0.7368421052631579, 'buysPercentDeals': 0.2631578947368421, 'pairSell': 751.32, 'pairBuy': 751.1, 'sellsAmountDeals': 1834.0, 'buysAmountDeals': 655.0}"
"{'tonce': '30.12.2020 22:49', 'sellsPercent': 0.4535383940431651, 'buysPercent': 0.5464616059568349, 'sellsPercentDeals': 0.7528455284552845, 'buysPercentDeals': 0.24715447154471545, 'pairSell': 751.6, 'pairBuy': 751.59, 'sellsAmountDeals': 1852.0, 'buysAmountDeals': 608.0}"
"{'tonce': '30.12.2020 22:49', 'sellsPercent': 0.4369368306835873, 'buysPercent': 0.5630631693164126, 'sellsPercentDeals': 0.7528455284552845, 'buysPercentDeals': 0.24715447154471545, 'pairSell': 751.74, 'pairBuy': 751.56, 'sellsAmountDeals': 1852.0, 'buysAmountDeals': 608.0}"
"{'tonce': '30.12.2020 22:49', 'sellsPercent': 0.44582578817848356, 'buysPercent': 0.5541742118215165, 'sellsPercentDeals': 0.7528455284552845, 'buysPercentDeals': 0.24715447154471545, 'pairSell': 751.74, 'pairBuy': 751.51, 'sellsAmountDeals': 1852.0, 'buysAmountDeals': 608.0}"
"{'tonce': '30.12.2020 22:49', 'sellsPercent': 0.44582578817848356, 'buysPercent': 0.5541742118215165, 'sellsPercentDeals': 0.7528455284552845, 'buysPercentDeals': 0.24715447154471545, 'pairSell': 751.79, 'pairBuy': 751.78, 'sellsAmountDeals': 1852.0, 'buysAmountDeals': 608.0}"
"{'tonce': '30.12.2020 22:49', 'sellsPercent': 0.44582578817848356, 'buysPercent': 0.5541742118215165, 'sellsPercentDeals': 0.7528455284552845, 'buysPercentDeals': 0.24715447154471545, 'pairSell': 751.79, 'pairBuy': 751.78, 'sellsAmountDeals': 1852.0, 'buysAmountDeals': 608.0}"
"{'tonce': '30.12.2020 22:49', 'sellsPercent': 0.44582578817848356, 'buysPercent': 0.5541742118215165, 'sellsPercentDeals': 0.7528455284552845, 'buysPercentDeals': 0.24715447154471545, 'pairSell': 751.79, 'pairBuy': 751.78, 'sellsAmountDeals': 1852.0, 'buysAmountDeals': 608.0}"
"{'tonce': '30.12.2020 22:49', 'sellsPercent': 0.44582578817848356, 'buysPercent': 0.5541742118215165, 'sellsPercentDeals': 0.7528455284552845, 'buysPercentDeals': 0.24715447154471545, 'pairSell': 751.79, 'pairBuy': 751.78, 'sellsAmountDeals': 1852.0, 'buysAmountDeals': 608.0}"
"{'tonce': '30.12.2020 22:50', 'sellsPercent': 0.4881356363035549, 'buysPercent': 0.5118643636964452, 'sellsPercentDeals': 0.7528455284552845, 'buysPercentDeals': 0.24715447154471545, 'pairSell': 752.02, 'pairBuy': 752.01, 'sellsAmountDeals': 1852.0, 'buysAmountDeals': 608.0}"
"{'tonce': '30.12.2020 22:50', 'sellsPercent': 0.44325316221955496, 'buysPercent': 0.556746837780445, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 752.02, 'pairBuy': 751.92, 'sellsAmountDeals': 1872.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:50', 'sellsPercent': 0.4591886754103849, 'buysPercent': 0.5408113245896151, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 752.02, 'pairBuy': 751.92, 'sellsAmountDeals': 1879.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:50', 'sellsPercent': 0.4591886754103849, 'buysPercent': 0.5408113245896151, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 751.99, 'pairBuy': 751.78, 'sellsAmountDeals': 309.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:50', 'sellsPercent': 0.5189148109725205, 'buysPercent': 0.48108518902747954, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 750.81, 'pairBuy': 750.8, 'sellsAmountDeals': 310.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:50', 'sellsPercent': 0.5171742188345336, 'buysPercent': 0.48282578116546643, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 750.46, 'pairBuy': 750.38, 'sellsAmountDeals': 310.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:50', 'sellsPercent': 0.4932193629249896, 'buysPercent': 0.5067806370750104, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 750.92, 'pairBuy': 750.91, 'sellsAmountDeals': 312.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:50', 'sellsPercent': 0.5189148109725205, 'buysPercent': 0.48108518902747954, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 750.76, 'pairBuy': 750.69, 'sellsAmountDeals': 312.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:50', 'sellsPercent': 0.4907339276852787, 'buysPercent': 0.5092660723147213, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 751.36, 'pairBuy': 750.91, 'sellsAmountDeals': 312.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:50', 'sellsPercent': 0.5467544517457452, 'buysPercent': 0.4532455482542547, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 750.45, 'pairBuy': 750.39, 'sellsAmountDeals': 307.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:50', 'sellsPercent': 0.5009237547075961, 'buysPercent': 0.4990762452924039, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 750.11, 'pairBuy': 750.0, 'sellsAmountDeals': 307.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:51', 'sellsPercent': 0.5461635910399141, 'buysPercent': 0.4538364089600859, 'sellsPercentDeals': 1.0, 'buysPercentDeals': 0.0, 'pairSell': 749.09, 'pairBuy': 748.9, 'sellsAmountDeals': 510.0, 'buysAmountDeals': 0}"
"{'tonce': '30.12.2020 22:51', 'sellsPercent': 0.5461941257368655, 'buysPercent': 0.45380587426313446, 'sellsPercentDeals': 0.44464609800362975, 'buysPercentDeals': 0.5553539019963702, 'pairSell': 749.16, 'pairBuy': 748.64, 'sellsAmountDeals': 490.0, 'buysAmountDeals': 612.0}"
"{'tonce': '30.12.2020 22:51', 'sellsPercent': 0.5264023000355085, 'buysPercent': 0.47359769996449147, 'sellsPercentDeals': 0.44464609800362975, 'buysPercentDeals': 0.5553539019963702, 'pairSell': 748.96, 'pairBuy': 748.95, 'sellsAmountDeals': 490.0, 'buysAmountDeals': 612.0}"
"{'tonce': '30.12.2020 22:51', 'sellsPercent': 0.49640214493274615, 'buysPercent': 0.5035978550672539, 'sellsPercentDeals': 0.36298649722001586, 'buysPercentDeals': 0.6370135027799841, 'pairSell': 750.09, 'pairBuy': 750.08, 'sellsAmountDeals': 457.0, 'buysAmountDeals': 802.0}"
"{'tonce': '30.12.2020 22:51', 'sellsPercent': 0.4904349923130257, 'buysPercent': 0.5095650076869743, 'sellsPercentDeals': 0.36298649722001586, 'buysPercentDeals': 0.6370135027799841, 'pairSell': 750.44, 'pairBuy': 750.22, 'sellsAmountDeals': 457.0, 'buysAmountDeals': 802.0}"
"{'tonce': '30.12.2020 22:51', 'sellsPercent': 0.5044414346273592, 'buysPercent': 0.49555856537264076, 'sellsPercentDeals': 0.3634920634920635, 'buysPercentDeals': 0.6365079365079365, 'pairSell': 750.52, 'pairBuy': 749.64, 'sellsAmountDeals': 458.0, 'buysAmountDeals': 802.0}"
"{'tonce': '30.12.2020 22:51', 'sellsPercent': 0.4899447071803243, 'buysPercent': 0.5100552928196758, 'sellsPercentDeals': 0.36044657097288674, 'buysPercentDeals': 0.6395534290271132, 'pairSell': 750.14, 'pairBuy': 749.84, 'sellsAmountDeals': 452.0, 'buysAmountDeals': 802.0}"
"{'tonce': '30.12.2020 22:51', 'sellsPercent': 0.5189519950640215, 'buysPercent': 0.4810480049359786, 'sellsPercentDeals': 0.36044657097288674, 'buysPercentDeals': 0.6395534290271132, 'pairSell': 750.24, 'pairBuy': 750.02, 'sellsAmountDeals': 452.0, 'buysAmountDeals': 802.0}"
"{'tonce': '30.12.2020 22:51', 'sellsPercent': 0.4874364741675779, 'buysPercent': 0.5125635258324222, 'sellsPercentDeals': 0.3498402555910543, 'buysPercentDeals': 0.6501597444089456, 'pairSell': 750.65, 'pairBuy': 750.3, 'sellsAmountDeals': 438.0, 'buysAmountDeals': 814.0}"
"{'tonce': '30.12.2020 22:51', 'sellsPercent': 0.5045242633045008, 'buysPercent': 0.4954757366954992, 'sellsPercentDeals': 0.3498402555910543, 'buysPercentDeals': 0.6501597444089456, 'pairSell': 750.92, 'pairBuy': 750.58, 'sellsAmountDeals': 438.0, 'buysAmountDeals': 814.0}"
"{'tonce': '30.12.2020 22:52', 'sellsPercent': 0.4873370756603357, 'buysPercent': 0.5126629243396643, 'sellsPercentDeals': 0.3482786228983187, 'buysPercentDeals': 0.6517213771016813, 'pairSell': 750.5, 'pairBuy': 750.43, 'sellsAmountDeals': 435.0, 'buysAmountDeals': 814.0}"
"{'tonce': '30.12.2020 22:52', 'sellsPercent': 0.5356869337816382, 'buysPercent': 0.4643130662183618, 'sellsPercentDeals': 0.34565916398713825, 'buysPercentDeals': 0.6543408360128617, 'pairSell': 750.5, 'pairBuy': 750.45, 'sellsAmountDeals': 430.0, 'buysAmountDeals': 814.0}"
"{'tonce': '30.12.2020 22:52', 'sellsPercent': 0.4901133081537436, 'buysPercent': 0.5098866918462563, 'sellsPercentDeals': 0.3461847389558233, 'buysPercentDeals': 0.6538152610441768, 'pairSell': 750.4, 'pairBuy': 750.31, 'sellsAmountDeals': 431.0, 'buysAmountDeals': 814.0}"
"{'tonce': '30.12.2020 22:52', 'sellsPercent': 0.5056688942570486, 'buysPercent': 0.49433110574295136, 'sellsPercentDeals': 0.3461847389558233, 'buysPercentDeals': 0.6538152610441768, 'pairSell': 750.15, 'pairBuy': 750.05, 'sellsAmountDeals': 431.0, 'buysAmountDeals': 814.0}"
"{'tonce': '30.12.2020 22:52', 'sellsPercent': 0.5199864769339522, 'buysPercent': 0.4800135230660479, 'sellsPercentDeals': 0.3333333333333333, 'buysPercentDeals': 0.6666666666666666, 'pairSell': 750.09, 'pairBuy': 749.85, 'sellsAmountDeals': 413.0, 'buysAmountDeals': 826.0}"
"{'tonce': '30.12.2020 22:52', 'sellsPercent': 0.4901133081537436, 'buysPercent': 0.5098866918462563, 'sellsPercentDeals': 0.3333333333333333, 'buysPercentDeals': 0.6666666666666666, 'pairSell': 750.43, 'pairBuy': 750.28, 'sellsAmountDeals': 413.0, 'buysAmountDeals': 826.0}"
"{'tonce': '30.12.2020 22:52', 'sellsPercent': 0.5016872357207669, 'buysPercent': 0.49831276427923304, 'sellsPercentDeals': 0.3333333333333333, 'buysPercentDeals': 0.6666666666666666, 'pairSell': 750.16, 'pairBuy': 750.15, 'sellsAmountDeals': 413.0, 'buysAmountDeals': 826.0}"
"{'tonce': '30.12.2020 22:52', 'sellsPercent': 0.4873370756603357, 'buysPercent': 0.5126629243396643, 'sellsPercentDeals': 0.3290008123476848, 'buysPercentDeals': 0.6709991876523151, 'pairSell': 750.41, 'pairBuy': 750.31, 'sellsAmountDeals': 405.0, 'buysAmountDeals': 826.0}"
"{'tonce': '30.12.2020 22:52', 'sellsPercent': 0.5365222520311281, 'buysPercent': 0.46347774796887187, 'sellsPercentDeals': 0.3290008123476848, 'buysPercentDeals': 0.6709991876523151, 'pairSell': 749.98, 'pairBuy': 749.92, 'sellsAmountDeals': 405.0, 'buysAmountDeals': 826.0}"
"{'tonce': '30.12.2020 22:52', 'sellsPercent': 0.4722115753162131, 'buysPercent': 0.5277884246837868, 'sellsPercentDeals': 0.3290008123476848, 'buysPercentDeals': 0.6709991876523151, 'pairSell': 750.25, 'pairBuy': 750.06, 'sellsAmountDeals': 405.0, 'buysAmountDeals': 826.0}"
"{'tonce': '30.12.2020 22:53', 'sellsPercent': 0.5058431600655703, 'buysPercent': 0.4941568399344297, 'sellsPercentDeals': 0.3273615635179153, 'buysPercentDeals': 0.6726384364820847, 'pairSell': 750.33, 'pairBuy': 750.2, 'sellsAmountDeals': 402.0, 'buysAmountDeals': 826.0}"
"{'tonce': '30.12.2020 22:53', 'sellsPercent': 0.5102439308716813, 'buysPercent': 0.4897560691283187, 'sellsPercentDeals': 0.3273615635179153, 'buysPercentDeals': 0.6726384364820847, 'pairSell': 750.15, 'pairBuy': 749.96, 'sellsAmountDeals': 402.0, 'buysAmountDeals': 826.0}"
"{'tonce': '30.12.2020 22:53', 'sellsPercent': 0.5056688942570486, 'buysPercent': 0.49433110574295136, 'sellsPercentDeals': 0.32571428571428573, 'buysPercentDeals': 0.6742857142857143, 'pairSell': 750.16, 'pairBuy': 750.15, 'sellsAmountDeals': 399.0, 'buysAmountDeals': 826.0}"
"{'tonce': '30.12.2020 22:53', 'sellsPercent': 0.529709015084628, 'buysPercent': 0.470290984915372, 'sellsPercentDeals': 0.3273615635179153, 'buysPercentDeals': 0.6726384364820847, 'pairSell': 749.74, 'pairBuy': 749.73, 'sellsAmountDeals': 402.0, 'buysAmountDeals': 826.0}"
"{'tonce': '30.12.2020 22:53', 'sellsPercent': 0.4985946926524206, 'buysPercent': 0.5014053073475794, 'sellsPercentDeals': 0.3273615635179153, 'buysPercentDeals': 0.6726384364820847, 'pairSell': 749.98, 'pairBuy': 749.73, 'sellsAmountDeals': 402.0, 'buysAmountDeals': 826.0}"
"{'tonce': '30.12.2020 22:53', 'sellsPercent': 0.5016872357207669, 'buysPercent': 0.49831276427923304, 'sellsPercentDeals': 0.3273615635179153, 'buysPercentDeals': 0.6726384364820847, 'pairSell': 749.94, 'pairBuy': 749.73, 'sellsAmountDeals': 402.0, 'buysAmountDeals': 826.0}"
"{'tonce': '30.12.2020 22:53', 'sellsPercent': 0.5580016581275088, 'buysPercent': 0.4419983418724912, 'sellsPercentDeals': 0.33008921330089214, 'buysPercentDeals': 0.6699107866991079, 'pairSell': 749.4, 'pairBuy': 749.39, 'sellsAmountDeals': 407.0, 'buysAmountDeals': 826.0}"
"{'tonce': '30.12.2020 22:53', 'sellsPercent': 0.5014493269076876, 'buysPercent': 0.4985506730923123, 'sellsPercentDeals': 0.3279088689991863, 'buysPercentDeals': 0.6720911310008136, 'pairSell': 749.58, 'pairBuy': 749.39, 'sellsAmountDeals': 403.0, 'buysAmountDeals': 826.0}"
